species_code,recording_id,safe_id,bout_idx,bout_onset,bout_offset,n_notes,cluster_id,cluster_prob
norpin,xc:880897,xc_880897,4,16.21,16.28,1,8,1.0
norpin,xc:880897,xc_880897,5,17.75,17.8,1,8,1.0
norpin,xc:880897,xc_880897,10,21.05,21.16,1,8,1.0
norpin,xc:880897,xc_880897,7,19.76,19.98,2,8,1.0
norpin,xc:880897,xc_880897,8,20.39,20.43,1,8,1.0
norpin,xc:616572,xc_616572,13,20.99,22.38,4,3,1.0
norpin,xc:616572,xc_616572,14,23.0,23.22,1,3,1.0
norpin,xc:733153,xc_733153,2,3.38,3.45,1,7,1.0
norpin,xc:616572,xc_616572,15,23.77,24.65,1,3,1.0
norpin,xc:616572,xc_616572,18,34.0,40.96,16,3,1.0
norpin,xc:616572,xc_616572,20,42.24,44.79,6,3,1.0
norpin,xc:113186,xc_113186,0,0.02,0.22,1,1,1.0
norpin,xc:113186,xc_113186,1,0.33,0.45,1,1,1.0
norpin,xc:113186,xc_113186,2,0.55,4.2,5,1,1.0
norpin,xc:113186,xc_113186,3,4.28,11.88,3,1,1.0
norpin,xc:432258,xc_432258,0,0.02,7.98,2,5,1.0
norpin,xc:432258,xc_432258,1,8.16,10.19,1,5,1.0
norpin,xc:432258,xc_432258,2,10.6,10.66,1,5,1.0
norpin,xc:432258,xc_432258,3,11.0,11.53,1,5,1.0
norpin,xc:733153,xc_733153,0,0.02,0.12,1,2,1.0
norpin,xc:733153,xc_733153,3,3.75,3.86,1,7,1.0
norpin,xc:733153,xc_733153,4,4.24,4.35,1,7,1.0
norpin,xc:733153,xc_733153,5,5.12,5.39,2,7,1.0
norpin,xc:984329,xc_984329,1,2.21,4.22,7,0,1.0
norpin,xc:984329,xc_984329,2,4.62,6.88,10,0,1.0
norpin,xc:984329,xc_984329,3,7.21,12.75,17,0,1.0
norpin,xc:984329,xc_984329,4,13.03,13.85,3,0,1.0
norpin,xc:640792,xc_640792,0,0.02,2.88,6,6,0.9759
norsho,xc:706887,xc_706887,7,36.06,44.06,1,2,1.0
norsho,xc:706887,xc_706887,8,44.06,51.11,1,2,1.0
norsho,xc:706887,xc_706887,16,73.08,74.03,1,2,1.0
norsho,xc:706887,xc_706887,18,75.1,77.13,3,2,1.0
norsho,xc:706887,xc_706887,19,77.24,80.73,3,2,1.0
norsho,xc:617375,xc_617375,0,0.52,1.97,2,7,1.0
norsho,xc:617375,xc_617375,1,2.11,8.32,1,7,1.0
norsho,xc:617375,xc_617375,4,11.58,14.44,7,7,1.0
norsho,xc:617375,xc_617375,8,24.09,29.12,9,7,1.0
norsho,xc:617375,xc_617375,3,10.63,10.97,2,7,1.0
norsho,xc:448754,xc_448754,2,2.68,3.05,2,1,1.0
norsho,xc:448754,xc_448754,3,3.37,4.68,6,1,1.0
norsho,xc:501879,xc_501879,0,0.06,3.18,11,5,1.0
norsho,xc:501879,xc_501879,2,8.83,9.0,1,5,1.0
norsho,xc:1020442,xc_1020442,1,4.89,7.83,7,0,1.0
norsho,xc:1020442,xc_1020442,2,8.25,13.68,4,0,1.0
norsho,xc:1020442,xc_1020442,4,14.7,17.16,7,0,1.0
norsho,xc:1020442,xc_1020442,5,17.78,17.94,1,0,1.0
norsho,xc:1020442,xc_1020442,6,18.37,22.36,9,0,1.0
norsho,xc:501879,xc_501879,6,14.12,19.16,19,6,1.0
norsho,xc:501879,xc_501879,7,19.9,20.15,2,6,1.0
norsho,xc:501879,xc_501879,8,20.73,20.86,1,6,1.0
norsho,xc:448754,xc_448754,0,0.02,0.08,1,1,1.0
norsho,xc:448754,xc_448754,1,1.47,2.45,5,1,1.0
norsho,xc:540953,xc_540953,2,2.48,6.9,15,8,1.0
norsho,xc:540953,xc_540953,3,7.61,7.66,1,8,1.0
norsho,xc:612076,xc_612076,1,3.55,10.18,15,4,1.0
norsho,xc:612076,xc_612076,2,10.78,12.93,6,4,1.0
norsho,xc:540953,xc_540953,0,1.25,1.29,1,8,1.0
norsho,xc:540953,xc_540953,1,1.93,1.98,1,8,1.0
norsho,xc:612076,xc_612076,3,13.52,13.58,1,4,1.0
norsho,xc:800553,xc_800553,0,0.12,0.27,1,3,1.0
norsho,xc:800553,xc_800553,1,0.83,1.21,2,3,1.0
norsho,xc:800553,xc_800553,2,1.73,2.1,2,3,1.0
norsho,xc:479841,xc_479841,0,0.02,3.72,13,2,0.9829
origre,xc:733017,xc_733017,9,17.17,19.0,2,1,1.0
origre,xc:733017,xc_733017,10,20.14,20.21,1,1,1.0
origre,xc:733017,xc_733017,12,24.35,24.6,1,1,1.0
origre,xc:733017,xc_733017,13,25.17,25.25,1,1,1.0
origre,xc:733017,xc_733017,14,26.15,28.39,5,1,1.0
origre,xc:992580,xc_992580,10,18.81,20.25,3,15,1.0
origre,xc:992580,xc_992580,16,33.46,34.42,1,15,1.0
origre,xc:992580,xc_992580,17,35.19,37.7,5,15,1.0
origre,xc:992580,xc_992580,18,38.19,39.15,1,15,1.0
origre,xc:992580,xc_992580,28,59.43,59.46,1,15,1.0
origre,xc:974850,xc_974850,11,19.85,20.14,2,8,1.0
origre,xc:974850,xc_974850,12,20.5,21.07,3,8,1.0
origre,xc:974850,xc_974850,13,21.38,21.41,1,8,1.0
origre,xc:974850,xc_974850,14,22.15,22.35,1,8,1.0
origre,xc:451340,xc_451340,0,0.02,0.1,1,2,1.0
origre,xc:451340,xc_451340,1,0.55,1.51,3,2,1.0
origre,xc:451340,xc_451340,2,2.19,2.24,1,2,1.0
origre,xc:451340,xc_451340,3,2.92,3.46,2,2,1.0
origre,xc:872884,xc_872884,8,14.34,15.75,2,7,1.0
origre,xc:872884,xc_872884,9,16.35,16.53,1,7,1.0
origre,xc:872884,xc_872884,10,17.02,17.13,1,7,1.0
origre,xc:872884,xc_872884,12,20.5,21.19,1,7,1.0
origre,xc:733024,xc_733024,6,15.49,16.23,4,11,1.0
origre,xc:733024,xc_733024,7,17.26,17.69,1,11,1.0
origre,xc:733024,xc_733024,8,18.44,18.59,2,11,1.0
origre,xc:294777,xc_294777,0,0.02,0.31,2,10,1.0
origre,xc:294777,xc_294777,1,0.78,0.81,1,10,1.0
origre,xc:872882,xc_872882,3,12.71,14.76,2,6,1.0
origre,xc:872882,xc_872882,4,15.79,16.59,1,6,1.0
origre,xc:285949,xc_285949,0,0.06,0.36,2,4,1.0
origre,xc:285949,xc_285949,1,1.08,2.43,1,4,1.0
origre,xc:401718,xc_401718,0,0.02,2.37,2,3,1.0
origre,xc:401718,xc_401718,1,2.85,3.42,2,3,1.0
origre,xc:838773,xc_838773,0,0.02,0.09,1,14,1.0
origre,xc:838773,xc_838773,1,0.37,0.43,1,14,1.0
origre,xc:838773,xc_838773,37,60.05,60.25,1,17,1.0
origre,xc:838773,xc_838773,38,61.36,61.42,1,17,1.0
origre,xc:1006008,xc_1006008,0,0.02,1.94,5,9,1.0
origre,xc:1006008,xc_1006008,1,2.55,3.14,2,9,1.0
origre,xc:838773,xc_838773,3,5.69,5.92,2,5,1.0
origre,xc:762173,xc_762173,10,12.95,13.1,1,16,1.0
origre,xc:268302,xc_268302,0,0.02,3.32,8,0,1.0
origre,xc:733024,xc_733024,26,58.07,60.61,6,12,1.0
ortdov,xc:657028,xc_657028,8,16.37,16.48,1,0,1.0
ortdov,xc:657028,xc_657028,9,16.81,16.9,1,0,1.0
ortdov,xc:657028,xc_657028,10,17.92,18.27,2,0,1.0
ortdov,xc:657028,xc_657028,11,18.7,19.19,2,0,1.0
ortdov,xc:657028,xc_657028,12,19.68,19.73,1,0,1.0
ortdov,xc:327475,xc_327475,0,0.45,2.18,3,12,1.0
ortdov,xc:327475,xc_327475,6,16.24,16.38,1,12,1.0
ortdov,xc:327475,xc_327475,1,2.47,4.12,3,12,1.0
ortdov,xc:327475,xc_327475,2,4.38,12.04,9,12,1.0
ortdov,xc:327475,xc_327475,4,14.0,14.59,2,12,1.0
ortdov,xc:787976,xc_787976,0,0.02,0.31,1,8,1.0
ortdov,xc:787976,xc_787976,2,9.11,11.96,3,8,1.0
ortdov,xc:787976,xc_787976,1,1.11,8.94,2,8,1.0
ortdov,xc:751150,xc_751150,49,70.49,71.12,2,1,1.0
ortdov,xc:655377,xc_655377,3,10.77,13.39,5,9,1.0
ortdov,xc:787976,xc_787976,4,13.71,14.21,2,8,1.0
ortdov,xc:751150,xc_751150,19,30.02,30.06,1,3,1.0
ortdov,xc:751150,xc_751150,20,30.74,31.18,3,3,1.0
ortdov,xc:751150,xc_751150,21,31.76,31.84,1,3,1.0
ortdov,xc:751150,xc_751150,22,32.3,32.74,3,3,1.0
ortdov,xc:872802,xc_872802,0,1.69,1.73,1,10,1.0
ortdov,xc:872802,xc_872802,1,1.98,3.97,4,10,1.0
ortdov,xc:872802,xc_872802,2,4.18,7.23,4,10,1.0
ortdov,xc:872802,xc_872802,3,7.37,12.87,8,10,1.0
ortdov,xc:1009283,xc_1009283,6,15.05,15.19,1,7,1.0
ortdov,xc:1009283,xc_1009283,7,15.31,15.45,1,7,1.0
ortdov,xc:1009283,xc_1009283,8,15.99,16.67,2,7,1.0
ortdov,xc:655377,xc_655377,4,14.58,14.66,1,9,1.0
ortdov,xc:655377,xc_655377,5,15.75,16.94,2,9,1.0
ortdov,xc:1009283,xc_1009283,0,0.02,0.08,1,6,1.0
ortdov,xc:1009283,xc_1009283,1,0.79,1.15,3,6,1.0
ortdov,xc:473070,xc_473070,0,0.08,7.0,11,11,1.0
ortdov,xc:473070,xc_473070,1,7.32,9.55,3,11,1.0
osprey,xc:664256,xc_664256,6,8.78,9.81,2,15,1.0
osprey,xc:664256,xc_664256,19,30.37,30.72,1,15,1.0
osprey,xc:664256,xc_664256,20,31.45,31.84,1,15,1.0
osprey,xc:664256,xc_664256,21,32.48,32.9,1,15,1.0
osprey,xc:664256,xc_664256,22,33.69,34.11,1,15,1.0
osprey,xc:166110,xc_166110,14,85.34,92.42,1,9,1.0
osprey,xc:166110,xc_166110,19,124.48,132.48,1,9,1.0
osprey,xc:166110,xc_166110,20,132.48,140.48,1,9,1.0
osprey,xc:166110,xc_166110,21,140.48,148.48,1,9,1.0
osprey,xc:272312,xc_272312,1,5.8,10.19,10,3,1.0
osprey,xc:272312,xc_272312,15,34.51,34.55,1,3,1.0
osprey,xc:272312,xc_272312,17,38.1,38.96,2,3,1.0
osprey,xc:272312,xc_272312,18,39.45,39.54,1,3,1.0
osprey,xc:694232,xc_694232,7,10.43,10.79,1,6,1.0
osprey,xc:694232,xc_694232,8,11.77,11.96,2,6,1.0
osprey,xc:694232,xc_694232,9,12.41,12.96,4,6,1.0
osprey,xc:694232,xc_694232,13,19.89,20.09,2,6,1.0
osprey,xc:118482,xc_118482,5,10.8,17.47,4,16,1.0
osprey,xc:118482,xc_118482,6,17.58,17.67,1,16,1.0
osprey,xc:118482,xc_118482,7,17.81,18.15,1,16,1.0
osprey,xc:18375,xc_18375,5,12.95,20.95,1,0,1.0
osprey,xc:18375,xc_18375,6,20.95,26.4,1,0,1.0
osprey,xc:18375,xc_18375,7,26.47,26.59,1,0,1.0
osprey,xc:333145,xc_333145,3,9.54,11.49,4,5,1.0
osprey,xc:333145,xc_333145,6,14.71,17.15,4,5,1.0
osprey,xc:333145,xc_333145,7,17.62,18.66,2,5,1.0
osprey,xc:900336,xc_900336,3,8.37,8.41,1,7,1.0
osprey,xc:900336,xc_900336,4,8.55,8.59,1,7,1.0
osprey,xc:900336,xc_900336,5,10.53,10.57,1,7,1.0
osprey,xc:588910,xc_588910,9,28.24,36.03,5,12,1.0
osprey,xc:588910,xc_588910,11,36.45,37.36,2,12,1.0
osprey,xc:588910,xc_588910,12,37.48,38.68,2,12,1.0
osprey,xc:805450,xc_805450,0,0.02,0.14,1,18,1.0
osprey,xc:805450,xc_805450,1,0.5,1.11,2,18,1.0
osprey,xc:118482,xc_118482,19,30.68,30.99,1,17,1.0
osprey,xc:118482,xc_118482,21,32.99,33.03,1,17,1.0
osprey,xc:900336,xc_900336,0,0.02,1.97,3,11,1.0
osprey,xc:900336,xc_900336,1,2.52,2.56,1,11,1.0
osprey,xc:465294,xc_465294,0,0.07,1.61,3,4,1.0
osprey,xc:465294,xc_465294,2,3.39,3.84,1,4,1.0
osprey,xc:511013,xc_511013,2,6.01,6.09,1,1,1.0
osprey,xc:511013,xc_511013,3,6.55,12.89,2,1,1.0
osprey,xc:174764,xc_174764,2,3.26,4.47,1,14,1.0
osprey,xc:174764,xc_174764,3,4.69,10.8,4,14,1.0
osprey,xc:174764,xc_174764,11,35.41,41.53,6,13,1.0
osprey,xc:174764,xc_174764,12,42.32,42.5,1,13,1.0
osprey,xc:511013,xc_511013,0,0.35,1.48,4,2,1.0
osprey,xc:511013,xc_511013,1,2.8,2.84,1,2,1.0
osprey,xc:166110,xc_166110,30,178.96,181.03,2,10,1.0
palthr1,xc:758275,xc_758275,0,0.02,0.14,1,6,1.0
palthr1,xc:758275,xc_758275,1,1.64,1.73,1,6,1.0
palthr1,xc:758275,xc_758275,2,3.52,3.65,1,6,1.0
palthr1,xc:758275,xc_758275,3,8.51,8.95,2,6,1.0
palthr1,xc:758275,xc_758275,4,9.84,9.9,1,6,1.0
palthr1,xc:707803,xc_707803,14,46.86,50.4,8,8,1.0
palthr1,xc:707803,xc_707803,12,42.72,42.99,1,8,1.0
palthr1,xc:707803,xc_707803,18,59.83,61.25,2,8,1.0
palthr1,xc:707803,xc_707803,34,94.22,99.8,6,8,1.0
palthr1,xc:707803,xc_707803,15,50.81,51.08,1,8,1.0
palthr1,xc:841464,xc_841464,2,9.98,15.29,1,1,1.0
palthr1,xc:841464,xc_841464,1,1.98,9.98,1,1,1.0
palthr1,xc:637017,xc_637017,6,13.67,14.46,2,0,1.0
palthr1,xc:652386,xc_652386,23,41.56,45.33,10,3,1.0
palthr1,xc:841464,xc_841464,3,15.34,15.45,1,1,1.0
palthr1,xc:841464,xc_841464,4,15.6,15.74,1,1,1.0
palthr1,xc:841464,xc_841464,5,15.83,16.0,1,1,1.0
palthr1,xc:878403,xc_878403,4,7.93,14.05,5,9,1.0
palthr1,xc:878403,xc_878403,5,14.55,15.2,2,9,1.0
palthr1,xc:878403,xc_878403,6,15.7,18.69,4,9,1.0
palthr1,xc:878403,xc_878403,7,19.15,25.61,7,9,1.0
palthr1,xc:878403,xc_878403,13,48.47,48.82,1,9,1.0
palthr1,xc:637017,xc_637017,2,6.06,8.24,6,0,1.0
palthr1,xc:637017,xc_637017,3,8.82,8.92,1,0,1.0
palthr1,xc:637017,xc_637017,4,9.33,9.44,1,0,1.0
palthr1,xc:637017,xc_637017,5,9.94,13.24,10,0,1.0
palthr1,xc:652386,xc_652386,3,10.4,10.66,1,2,1.0
palthr1,xc:843240,xc_843240,1,5.19,9.56,1,4,1.0
palthr1,xc:652386,xc_652386,25,47.85,47.97,1,3,1.0
palthr1,xc:652386,xc_652386,26,49.15,49.27,1,3,1.0
palthr1,xc:652386,xc_652386,27,49.67,49.77,1,3,1.0
palthr1,xc:988531,xc_988531,0,0.02,0.24,1,5,1.0
palthr1,xc:988531,xc_988531,1,0.92,5.96,4,5,1.0
palthr1,xc:843240,xc_843240,3,12.13,20.11,3,4,1.0
palthr1,xc:843240,xc_843240,4,20.38,21.88,1,4,1.0
palthr1,xc:988531,xc_988531,2,6.38,10.58,9,5,1.0
palthr1,xc:893999,xc_893999,0,0.33,0.37,1,7,1.0
palthr1,xc:758851,xc_758851,1,3.96,4.05,1,6,0.779
pygwoo1,xc:155674,xc_155674,17,43.69,43.73,1,8,1.0
pygwoo1,xc:155674,xc_155674,18,45.62,45.86,1,8,1.0
pygwoo1,xc:155674,xc_155674,19,46.63,46.68,1,8,1.0
pygwoo1,xc:155674,xc_155674,20,46.93,46.97,1,8,1.0
pygwoo1,xc:155674,xc_155674,27,58.99,59.14,1,8,1.0
pygwoo1,xc:267394,xc_267394,3,6.95,8.39,3,19,1.0
pygwoo1,xc:267394,xc_267394,4,8.93,8.96,1,19,1.0
pygwoo1,xc:267394,xc_267394,5,9.91,10.55,2,19,1.0
pygwoo1,xc:267394,xc_267394,11,27.22,27.73,2,19,1.0
pygwoo1,xc:797722,xc_797722,22,23.0,23.04,1,10,1.0
pygwoo1,xc:797722,xc_797722,23,24.1,24.2,1,10,1.0
pygwoo1,xc:797722,xc_797722,24,24.7,24.98,2,10,1.0
pygwoo1,xc:267394,xc_267394,54,136.34,137.08,2,20,1.0
pygwoo1,xc:267415,xc_267415,3,7.28,9.33,7,16,1.0
pygwoo1,xc:267415,xc_267415,4,9.81,9.87,1,16,1.0
pygwoo1,xc:267415,xc_267415,5,10.48,10.78,1,16,1.0
pygwoo1,xc:804650,xc_804650,7,10.16,11.15,3,3,1.0
pygwoo1,xc:804650,xc_804650,8,12.5,13.03,1,3,1.0
pygwoo1,xc:804650,xc_804650,9,14.82,15.08,2,3,1.0
pygwoo1,xc:285870,xc_285870,12,53.14,59.88,3,18,1.0
pygwoo1,xc:285870,xc_285870,17,73.71,81.3,6,18,1.0
pygwoo1,xc:285870,xc_285870,18,81.7,88.25,8,18,1.0
pygwoo1,xc:804650,xc_804650,31,55.9,60.03,10,1,1.0
pygwoo1,xc:804650,xc_804650,34,63.02,69.64,17,1,1.0
pygwoo1,xc:155862,xc_155862,2,6.28,6.32,1,7,1.0
pygwoo1,xc:155862,xc_155862,3,6.81,8.9,4,7,1.0
pygwoo1,xc:285870,xc_285870,42,171.91,178.2,1,17,1.0
pygwoo1,xc:285870,xc_285870,44,181.39,183.27,1,17,1.0
pygwoo1,xc:267412,xc_267412,7,11.9,12.4,2,6,1.0
pygwoo1,xc:267412,xc_267412,8,14.47,14.96,2,6,1.0
pygwoo1,xc:797112,xc_797112,0,0.33,2.19,1,9,1.0
pygwoo1,xc:797112,xc_797112,1,3.28,3.73,1,9,1.0
pygwoo1,xc:797722,xc_797722,8,10.15,10.2,1,11,1.0
pygwoo1,xc:797722,xc_797722,9,10.42,10.46,1,11,1.0
pygwoo1,xc:267398,xc_267398,11,35.79,35.82,1,13,1.0
pygwoo1,xc:267398,xc_267398,12,36.45,36.57,1,13,1.0
pygwoo1,xc:267412,xc_267412,0,0.02,0.09,1,15,1.0
pygwoo1,xc:267412,xc_267412,1,1.26,1.33,1,15,1.0
pygwoo1,xc:841033,xc_841033,0,0.98,1.37,1,2,1.0
pygwoo1,xc:841033,xc_841033,1,3.13,3.48,1,2,1.0
pygwoo1,xc:858022,xc_858022,0,0.08,0.2,1,0,1.0
pygwoo1,xc:858022,xc_858022,1,1.19,1.34,1,0,1.0
pygwoo1,xc:267398,xc_267398,2,7.45,10.23,6,14,1.0
pygwoo1,xc:655375,xc_655375,0,0.95,1.25,2,5,1.0
rocpig,xc:349161,xc_349161,2,9.31,12.66,5,12,1.0
rocpig,xc:349161,xc_349161,3,13.46,14.89,4,12,1.0
rocpig,xc:349161,xc_349161,4,15.95,17.42,3,12,1.0
rocpig,xc:349161,xc_349161,5,18.87,20.37,2,12,1.0
rocpig,xc:349161,xc_349161,6,21.34,21.37,1,12,1.0
rocpig,xc:706902,xc_706902,4,14.58,16.87,4,6,1.0
rocpig,xc:706902,xc_706902,6,22.42,22.65,1,6,1.0
rocpig,xc:706902,xc_706902,8,27.12,29.71,3,6,1.0
rocpig,xc:706902,xc_706902,10,34.31,41.23,13,6,1.0
rocpig,xc:706902,xc_706902,11,41.68,48.36,9,6,1.0
rocpig,xc:645563,xc_645563,0,0.6,0.65,1,13,1.0
rocpig,xc:645563,xc_645563,1,1.77,8.86,8,13,1.0
rocpig,xc:645563,xc_645563,13,45.42,48.95,3,13,1.0
rocpig,xc:645563,xc_645563,14,49.28,54.57,4,13,1.0
rocpig,xc:645563,xc_645563,15,54.96,55.86,2,13,1.0
rocpig,xc:1023563,xc_1023563,6,16.47,17.3,2,11,1.0
rocpig,xc:1023563,xc_1023563,7,17.97,18.84,2,11,1.0
rocpig,xc:1023563,xc_1023563,8,19.82,20.76,2,11,1.0
rocpig,xc:1023563,xc_1023563,9,21.47,22.29,2,11,1.0
rocpig,xc:169211,xc_169211,0,1.61,3.17,1,5,1.0
rocpig,xc:169211,xc_169211,1,4.17,4.7,2,5,1.0
rocpig,xc:169211,xc_169211,12,21.0,21.06,1,5,1.0
rocpig,xc:169211,xc_169211,13,21.46,23.22,3,5,1.0
rocpig,xc:121680,xc_121680,16,35.59,35.65,1,9,1.0
rocpig,xc:121680,xc_121680,17,36.15,36.2,1,9,1.0
rocpig,xc:121680,xc_121680,18,36.79,37.17,3,9,1.0
rocpig,xc:121680,xc_121680,19,37.57,37.79,2,9,1.0
rocpig,xc:269761,xc_269761,0,0.02,7.13,3,0,1.0
rocpig,xc:269761,xc_269761,1,7.36,9.13,3,0,1.0
rocpig,xc:269761,xc_269761,2,9.38,12.25,2,0,1.0
rocpig,xc:48676,xc_48676,0,1.37,1.6,1,1,1.0
rocpig,xc:48676,xc_48676,1,2.27,3.02,1,1,1.0
rocpig,xc:48676,xc_48676,2,3.61,4.43,1,1,1.0
rocpig,xc:621266,xc_621266,0,0.02,5.86,1,7,1.0
rocpig,xc:621266,xc_621266,1,5.93,12.93,1,7,1.0
rocpig,xc:621266,xc_621266,2,13.01,14.54,1,7,1.0
rocpig,xc:796913,xc_796913,1,3.23,3.97,3,3,1.0
rocpig,xc:796913,xc_796913,2,4.6,4.76,1,3,1.0
rocpig,xc:796913,xc_796913,5,7.87,14.6,12,2,1.0
rocpig,xc:796913,xc_796913,6,15.13,17.57,7,2,1.0
rocpig,xc:825052,xc_825052,1,5.47,7.46,3,4,1.0
rocpig,xc:825052,xc_825052,2,7.9,9.05,2,4,1.0
rocpig,xc:121680,xc_121680,0,0.02,1.39,5,8,1.0
skylar,xc:395043,xc_395043,29,116.04,117.15,3,2,1.0
skylar,xc:395043,xc_395043,30,117.56,123.76,11,2,1.0
skylar,xc:395043,xc_395043,31,124.04,125.69,5,2,1.0
skylar,xc:395043,xc_395043,32,126.15,128.41,3,2,1.0
skylar,xc:395043,xc_395043,54,196.45,202.99,1,2,1.0
skylar,xc:975229,xc_975229,3,14.69,22.69,1,0,1.0
skylar,xc:975229,xc_975229,20,92.73,94.77,1,0,1.0
skylar,xc:975229,xc_975229,1,2.83,10.83,1,0,1.0
skylar,xc:975229,xc_975229,19,85.71,92.68,1,0,1.0
skylar,xc:975229,xc_975229,18,78.41,85.62,2,0,1.0
skylar,xc:288761,xc_288761,2,16.02,24.02,1,5,1.0
skylar,xc:180733,xc_180733,4,18.82,24.83,1,6,1.0
skylar,xc:180733,xc_180733,7,28.08,29.48,1,6,1.0
skylar,xc:180733,xc_180733,8,29.53,29.92,1,6,1.0
skylar,xc:288761,xc_288761,1,8.02,16.02,1,5,1.0
skylar,xc:288761,xc_288761,3,24.02,32.02,1,5,1.0
skylar,xc:288761,xc_288761,6,44.28,46.66,1,5,1.0
skylar,xc:288761,xc_288761,5,36.28,44.28,1,5,1.0
skylar,xc:933082,xc_933082,8,28.01,33.64,4,4,1.0
skylar,xc:933082,xc_933082,9,33.71,34.0,1,4,1.0
skylar,xc:933082,xc_933082,10,34.07,34.83,1,4,1.0
skylar,xc:933082,xc_933082,11,34.91,39.23,5,4,1.0
skylar,xc:933082,xc_933082,15,50.46,50.54,1,4,1.0
skylar,xc:180733,xc_180733,10,33.14,33.99,1,6,1.0
skylar,xc:917689,xc_917689,0,0.02,8.02,1,3,1.0
skylar,xc:917689,xc_917689,1,8.02,16.02,1,3,1.0
skylar,xc:949909,xc_949909,0,0.35,0.6,1,1,1.0
skylar,xc:949909,xc_949909,1,1.51,1.8,1,1,1.0
skylar,xc:949909,xc_949909,2,2.21,2.29,1,1,1.0
skylar,xc:949909,xc_949909,3,2.94,2.98,1,1,1.0
skylar,xc:949909,xc_949909,10,18.42,18.47,1,1,1.0
skylar,xc:917689,xc_917689,2,16.02,24.02,1,3,1.0
skylar,xc:180733,xc_180733,9,29.99,33.07,3,6,1.0
spbduc,xc:854546,xc_854546,19,42.56,42.63,1,0,1.0
spbduc,xc:854546,xc_854546,20,43.1,45.31,7,0,1.0
spbduc,xc:854546,xc_854546,21,45.75,45.83,1,0,1.0
spbduc,xc:854546,xc_854546,22,46.06,46.09,1,0,1.0
spbduc,xc:854546,xc_854546,23,46.37,46.45,1,0,1.0
spbduc,xc:858060,xc_858060,9,54.21,62.21,1,3,1.0
spbduc,xc:858060,xc_858060,12,78.21,84.12,1,3,1.0
spbduc,xc:858061,xc_858061,1,8.02,16.02,1,3,1.0
spbduc,xc:858061,xc_858061,2,16.02,24.02,1,3,1.0
spbduc,xc:858061,xc_858061,6,30.13,37.0,8,3,1.0
spbduc,xc:858061,xc_858061,11,46.48,54.48,1,3,1.0
spbduc,xc:858061,xc_858061,12,54.48,62.48,1,3,1.0
spbduc,xc:920581,xc_920581,9,13.11,13.16,1,4,1.0
spbduc,xc:920581,xc_920581,10,13.85,13.9,1,4,1.0
spbduc,xc:920581,xc_920581,11,14.08,14.37,2,4,1.0
spbduc,xc:920581,xc_920581,12,14.95,16.49,5,4,1.0
spbduc,xc:920581,xc_920581,13,17.52,17.55,1,4,1.0
spbduc,xc:266813,xc_266813,4,13.54,14.02,3,6,1.0
spbduc,xc:266813,xc_266813,5,14.92,14.95,1,6,1.0
spbduc,xc:266813,xc_266813,6,15.57,15.99,3,6,1.0
spbduc,xc:266813,xc_266813,7,16.82,17.16,1,6,1.0
spbduc,xc:266813,xc_266813,8,17.64,18.86,4,6,1.0
spbduc,xc:414277,xc_414277,16,47.4,54.74,16,8,1.0
spbduc,xc:414277,xc_414277,17,55.01,61.43,9,8,1.0
spbduc,xc:414277,xc_414277,18,61.55,64.17,3,8,1.0
spbduc,xc:414277,xc_414277,19,64.3,64.96,3,8,1.0
spbduc,xc:414280,xc_414280,3,7.28,14.65,8,7,1.0
spbduc,xc:414280,xc_414280,4,14.81,19.23,4,7,1.0
spbduc,xc:414280,xc_414280,5,19.35,27.32,5,7,1.0
spbduc,xc:992583,xc_992583,5,12.86,13.19,1,11,1.0
spbduc,xc:992583,xc_992583,6,13.72,17.14,10,11,1.0
spbduc,xc:992583,xc_992583,16,36.82,37.03,1,11,1.0
spbduc,xc:266815,xc_266815,0,0.02,5.87,12,2,1.0
spbduc,xc:266815,xc_266815,1,6.22,11.64,10,2,1.0
spbduc,xc:266815,xc_266815,2,12.03,12.35,1,2,1.0
spbduc,xc:841268,xc_841268,9,16.27,16.31,1,9,1.0
spbduc,xc:841268,xc_841268,10,16.59,16.83,2,9,1.0
spbduc,xc:841268,xc_841268,11,17.16,20.1,12,9,1.0
spbduc,xc:835962,xc_835962,1,8.02,10.83,1,1,1.0
spbduc,xc:835962,xc_835962,3,12.13,13.22,1,1,1.0
spbduc,xc:835962,xc_835962,4,13.27,20.61,1,1,1.0
spbduc,xc:266817,xc_266817,0,0.02,1.54,2,5,1.0
spbduc,xc:266817,xc_266817,1,1.97,2.97,3,5,1.0
spbduc,xc:992583,xc_992583,21,43.42,43.97,2,10,1.0
spbduc,xc:992583,xc_992583,22,44.59,44.65,1,10,1.0
tufduc,xc:488112,xc_488112,500,903.81,903.86,1,1,1.0
tufduc,xc:488112,xc_488112,744,1338.52,1338.57,1,1,1.0
tufduc,xc:488112,xc_488112,745,1341.06,1341.1,1,1,1.0
tufduc,xc:488112,xc_488112,746,1342.35,1342.39,1,1,1.0
tufduc,xc:488112,xc_488112,754,1354.83,1354.9,1,1,1.0
tufduc,xc:587228,xc_587228,0,0.08,4.96,3,0,1.0
tufduc,xc:587228,xc_587228,11,25.33,33.05,14,0,1.0
vartit1,xc:871190,xc_871190,0,3.14,6.05,3,3,1.0
vartit1,xc:871190,xc_871190,4,12.55,14.93,1,3,1.0
vartit1,xc:871190,xc_871190,14,36.39,38.86,2,3,1.0
