species_code,recording_id,safe_id,note_idx,onset,offset,method,rms_denoised,rms_original,snr_improvement,duration,rms_rank
gnwtea,xc:365480,xc_365480,30,0.0,0.16,biodenoising,,,,,
gnwtea,xc:533237,xc_533237,10,0.0,0.29,biodenoising,,,,,
gnwtea,xc:533237,xc_533237,11,0.0,0.64,biodenoising,,,,,
gnwtea,xc:533237,xc_533237,69,0.0,0.18,biodenoising,,,,,
gnwtea,xc:533237,xc_533237,74,0.0,0.35,biodenoising,,,,,
gnwtea,xc:533237,xc_533237,75,0.0,0.3,biodenoising,,,,,
gnwtea,xc:641380,xc_641380,13,0.0,0.21,biodenoising,,,,,
gnwtea,xc:694739,xc_694739,2,0.0,8.0,biodenoising,,,,,
gnwtea,xc:694739,xc_694739,3,0.0,8.0,biodenoising,,,,,
gnwtea,xc:694739,xc_694739,4,0.0,7.53,biodenoising,,,,,
gnwtea,xc:717727,xc_717727,5,0.0,0.67,biodenoising,,,,,
gnwtea,xc:787239,xc_787239,1,0.0,0.39,biodenoising,,,,,
gnwtea,xc:787239,xc_787239,11,0.0,0.47,biodenoising,,,,,
gnwtea,xc:787239,xc_787239,24,0.0,0.46,biodenoising,,,,,
gnwtea,xc:787239,xc_787239,31,0.0,0.31,biodenoising,,,,,
gnwtea,xc:787239,xc_787239,45,0.0,0.49,biodenoising,,,,,
gnwtea,xc:838829,xc_838829,17,0.0,0.32,biodenoising,,,,,
gnwtea,xc:838829,xc_838829,21,0.0,0.3,biodenoising,,,,,
gnwtea,xc:838829,xc_838829,23,0.0,0.09,biodenoising,,,,,
graher1,xc:1027522,xc_1027522,1,0.0,0.18,biodenoising,,,,,
graher1,xc:196217,xc_196217,2,0.0,1.47,biodenoising,,,,,
graher1,xc:196217,xc_196217,4,0.0,0.73,biodenoising,,,,,
graher1,xc:196217,xc_196217,24,0.0,0.59,biodenoising,,,,,
graher1,xc:196217,xc_196217,27,0.0,0.49,biodenoising,,,,,
graher1,xc:196217,xc_196217,33,0.0,0.46,biodenoising,,,,,
graher1,xc:601001,xc_601001,4,0.0,0.84,biodenoising,,,,,
graher1,xc:601001,xc_601001,7,0.0,0.46,biodenoising,,,,,
graher1,xc:601001,xc_601001,8,0.0,1.02,biodenoising,,,,,
graher1,xc:601001,xc_601001,10,0.0,1.35,biodenoising,,,,,
graher1,xc:601001,xc_601001,11,0.0,0.42,biodenoising,,,,,
graher1,xc:702251,xc_702251,0,0.0,0.28,biodenoising,,,,,
graher1,xc:702251,xc_702251,5,0.0,0.3,biodenoising,,,,,
graher1,xc:702251,xc_702251,8,0.0,0.28,biodenoising,,,,,
graher1,xc:702251,xc_702251,11,0.0,0.08,biodenoising,,,,,
graher1,xc:702251,xc_702251,12,0.0,0.08,biodenoising,,,,,
graher1,xc:717824,xc_717824,0,0.0,0.54,biodenoising,,,,,
graher1,xc:717824,xc_717824,1,0.0,0.61,biodenoising,,,,,
graher1,xc:717824,xc_717824,2,0.0,0.56,biodenoising,,,,,
graher1,xc:738682,xc_738682,0,0.0,1.17,biodenoising,,,,,
graher1,xc:738682,xc_738682,1,0.0,1.12,biodenoising,,,,,
graher1,xc:738682,xc_738682,2,0.0,0.84,biodenoising,,,,,
graher1,xc:738682,xc_738682,26,0.0,0.84,biodenoising,,,,,
graher1,xc:738682,xc_738682,35,0.0,0.78,biodenoising,,,,,
graher1,xc:760232,xc_760232,1,0.0,0.74,biodenoising,,,,,
graher1,xc:760232,xc_760232,2,0.0,0.73,biodenoising,,,,,
graher1,xc:760232,xc_760232,3,0.0,0.54,biodenoising,,,,,
graher1,xc:760232,xc_760232,4,0.0,0.44,biodenoising,,,,,
graher1,xc:761218,xc_761218,0,0.0,0.48,biodenoising,,,,,
graher1,xc:761218,xc_761218,1,0.0,0.4,biodenoising,,,,,
graher1,xc:77956,xc_77956,1,0.0,0.21,biodenoising,,,,,
graher1,xc:77956,xc_77956,2,0.0,0.25,biodenoising,,,,,
graher1,xc:781315,xc_781315,5,0.0,0.34,biodenoising,,,,,
graher1,xc:781315,xc_781315,14,0.0,0.31,biodenoising,,,,,
graher1,xc:781315,xc_781315,23,0.0,0.33,biodenoising,,,,,
graher1,xc:781315,xc_781315,28,0.0,0.23,biodenoising,,,,,
graher1,xc:781315,xc_781315,29,0.0,0.47,biodenoising,,,,,
graher1,xc:782720,xc_782720,6,0.0,0.82,biodenoising,,,,,
graher1,xc:782720,xc_782720,8,0.0,0.54,biodenoising,,,,,
graher1,xc:782720,xc_782720,9,0.0,1.4,biodenoising,,,,,
graher1,xc:782720,xc_782720,12,0.0,0.26,biodenoising,,,,,
graher1,xc:801934,xc_801934,2,0.0,0.56,biodenoising,,,,,
graher1,xc:801934,xc_801934,9,0.0,0.46,biodenoising,,,,,
graher1,xc:831392,xc_831392,5,0.0,0.29,biodenoising,,,,,
graher1,xc:831392,xc_831392,7,0.0,0.3,biodenoising,,,,,
graher1,xc:831392,xc_831392,25,0.0,0.35,biodenoising,,,,,
graher1,xc:831392,xc_831392,29,0.0,0.53,biodenoising,,,,,
graher1,xc:831392,xc_831392,32,0.0,0.38,biodenoising,,,,,
graher1,xc:927615,xc_927615,2,0.0,0.34,biodenoising,,,,,
graher1,xc:927615,xc_927615,4,0.0,0.15,biodenoising,,,,,
graher1,xc:927615,xc_927615,6,0.0,1.19,biodenoising,,,,,
graher1,xc:927615,xc_927615,7,0.0,0.28,biodenoising,,,,,
graher1,xc:927615,xc_927615,8,0.0,0.32,biodenoising,,,,,
graher1,xc:937807,xc_937807,5,0.0,0.44,biodenoising,,,,,
graher1,xc:937807,xc_937807,7,0.0,0.3,biodenoising,,,,,
graher1,xc:937807,xc_937807,12,0.0,0.27,biodenoising,,,,,
graher1,xc:937807,xc_937807,13,0.0,0.22,biodenoising,,,,,
graher1,xc:937807,xc_937807,14,0.0,0.18,biodenoising,,,,,
graher1,xc:941740,xc_941740,0,0.0,0.07,biodenoising,,,,,
graher1,xc:941740,xc_941740,3,0.0,0.34,biodenoising,,,,,
graher1,xc:941740,xc_941740,4,0.0,0.45,biodenoising,,,,,
graher1,xc:941740,xc_941740,6,0.0,0.21,biodenoising,,,,,
graher1,xc:941740,xc_941740,12,0.0,0.09,biodenoising,,,,,
graher1,xc:957951,xc_957951,13,0.0,0.57,biodenoising,,,,,
graher1,xc:957951,xc_957951,20,0.0,0.43,biodenoising,,,,,
graher1,xc:957951,xc_957951,29,0.0,0.8,biodenoising,,,,,
graher1,xc:957951,xc_957951,31,0.0,0.69,biodenoising,,,,,
graher1,xc:957951,xc_957951,33,0.0,0.43,biodenoising,,,,,
grcgre1,xc:138169,xc_138169,6,0.0,2.56,biodenoising,,,,,
grcgre1,xc:138169,xc_138169,7,0.0,1.19,biodenoising,,,,,
grcgre1,xc:138169,xc_138169,8,0.0,0.35,biodenoising,,,,,
grcgre1,xc:138169,xc_138169,9,0.0,1.43,biodenoising,,,,,
grcgre1,xc:138169,xc_138169,18,0.0,0.3,biodenoising,,,,,
grcgre1,xc:147184,xc_147184,0,0.0,0.17,biodenoising,,,,,
grcgre1,xc:147184,xc_147184,1,0.0,0.17,biodenoising,,,,,
grcgre1,xc:147184,xc_147184,4,0.0,0.18,biodenoising,,,,,
grcgre1,xc:147184,xc_147184,5,0.0,0.18,biodenoising,,,,,
grcgre1,xc:147184,xc_147184,22,0.0,0.15,biodenoising,,,,,
grcgre1,xc:252268,xc_252268,12,0.0,1.72,biodenoising,,,,,
grcgre1,xc:355311,xc_355311,6,0.0,0.2,biodenoising,,,,,
grcgre1,xc:355311,xc_355311,7,0.0,0.33,biodenoising,,,,,
grcgre1,xc:355311,xc_355311,8,0.0,0.2,biodenoising,,,,,
grcgre1,xc:355311,xc_355311,9,0.0,0.2,biodenoising,,,,,
grcgre1,xc:355311,xc_355311,10,0.0,0.21,biodenoising,,,,,
grcgre1,xc:363743,xc_363743,0,0.0,0.08,biodenoising,,,,,
grcgre1,xc:363743,xc_363743,1,0.0,0.14,biodenoising,,,,,
grcgre1,xc:363743,xc_363743,8,0.0,0.15,biodenoising,,,,,
grcgre1,xc:363743,xc_363743,10,0.0,1.21,biodenoising,,,,,
grcgre1,xc:363743,xc_363743,14,0.0,4.58,biodenoising,,,,,
grcgre1,xc:374172,xc_374172,3,0.0,0.93,biodenoising,,,,,
grcgre1,xc:374172,xc_374172,4,0.0,0.6,biodenoising,,,,,
grcgre1,xc:374172,xc_374172,5,0.0,3.14,biodenoising,,,,,
grcgre1,xc:374172,xc_374172,6,0.0,0.82,biodenoising,,,,,
grcgre1,xc:374172,xc_374172,10,0.0,0.76,biodenoising,,,,,
grcgre1,xc:386365,xc_386365,6,0.0,8.0,biodenoising,,,,,
grcgre1,xc:386365,xc_386365,7,0.0,8.0,biodenoising,,,,,
grcgre1,xc:462953,xc_462953,3,0.0,0.47,biodenoising,,,,,
grcgre1,xc:462953,xc_462953,4,0.0,0.09,biodenoising,,,,,
grcgre1,xc:462953,xc_462953,5,0.0,0.11,biodenoising,,,,,
grcgre1,xc:462953,xc_462953,6,0.0,0.2,biodenoising,,,,,
grcgre1,xc:462953,xc_462953,8,0.0,0.15,biodenoising,,,,,
grcgre1,xc:473226,xc_473226,0,0.0,0.4,biodenoising,,,,,
grcgre1,xc:473226,xc_473226,3,0.0,0.5,biodenoising,,,,,
grcgre1,xc:473226,xc_473226,5,0.0,1.39,biodenoising,,,,,
grcgre1,xc:473226,xc_473226,6,0.0,1.4,biodenoising,,,,,
grcgre1,xc:592110,xc_592110,3,0.0,0.51,biodenoising,,,,,
grcgre1,xc:592110,xc_592110,8,0.0,1.02,biodenoising,,,,,
grcgre1,xc:592110,xc_592110,9,0.0,4.73,biodenoising,,,,,
grcgre1,xc:592110,xc_592110,12,0.0,0.56,biodenoising,,,,,
grcgre1,xc:592110,xc_592110,32,0.0,0.21,biodenoising,,,,,
grcgre1,xc:636568,xc_636568,20,0.0,0.09,biodenoising,,,,,
grcgre1,xc:636568,xc_636568,37,0.0,1.24,biodenoising,,,,,
grcgre1,xc:636568,xc_636568,38,0.0,0.12,biodenoising,,,,,
grcgre1,xc:636568,xc_636568,39,0.0,2.79,biodenoising,,,,,
grcgre1,xc:636568,xc_636568,40,0.0,1.2,biodenoising,,,,,
grcgre1,xc:642506,xc_642506,22,0.0,0.8,biodenoising,,,,,
grcgre1,xc:642506,xc_642506,30,0.0,1.17,biodenoising,,,,,
grcgre1,xc:642506,xc_642506,43,0.0,0.38,biodenoising,,,,,
grcgre1,xc:655643,xc_655643,6,0.0,0.96,biodenoising,,,,,
grcgre1,xc:655643,xc_655643,16,0.0,1.72,biodenoising,,,,,
grcgre1,xc:655643,xc_655643,17,0.0,1.03,biodenoising,,,,,
grcgre1,xc:655643,xc_655643,18,0.0,0.32,biodenoising,,,,,
grcgre1,xc:655643,xc_655643,21,0.0,0.27,biodenoising,,,,,
grcgre1,xc:897021,xc_897021,0,0.0,3.7,biodenoising,,,,,
grecor,xc:214292,xc_214292,0,0.0,6.51,biodenoising,,,,,
grecor,xc:214292,xc_214292,4,0.0,1.21,biodenoising,,,,,
grecor,xc:214292,xc_214292,6,0.0,1.12,biodenoising,,,,,
grecor,xc:214292,xc_214292,98,0.0,0.65,biodenoising,,,,,
grecor,xc:214292,xc_214292,121,0.0,8.0,biodenoising,,,,,
grecor,xc:308865,xc_308865,6,0.0,5.6,biodenoising,,,,,
grecor,xc:308865,xc_308865,12,0.0,0.29,biodenoising,,,,,
grecor,xc:308865,xc_308865,80,0.0,0.71,biodenoising,,,,,
grecor,xc:308865,xc_308865,143,0.0,0.22,biodenoising,,,,,
grecor,xc:308865,xc_308865,177,0.0,0.14,biodenoising,,,,,
grecor,xc:372106,xc_372106,119,0.0,0.1,biodenoising,,,,,
grecor,xc:372106,xc_372106,125,0.0,0.63,biodenoising,,,,,
grecor,xc:372106,xc_372106,126,0.0,0.52,biodenoising,,,,,
grecor,xc:372106,xc_372106,128,0.0,0.31,biodenoising,,,,,
grecor,xc:372106,xc_372106,131,0.0,0.19,biodenoising,,,,,
grecor,xc:447821,xc_447821,1,0.0,1.23,biodenoising,,,,,
grecor,xc:447821,xc_447821,2,0.0,0.49,biodenoising,,,,,
grecor,xc:447821,xc_447821,12,0.0,0.15,biodenoising,,,,,
grecor,xc:447821,xc_447821,13,0.0,0.18,biodenoising,,,,,
grecor,xc:448710,xc_448710,0,0.0,8.0,biodenoising,,,,,
grecor,xc:625356,xc_625356,10,0.0,2.32,biodenoising,,,,,
grecor,xc:626272,xc_626272,1,0.0,5.84,biodenoising,,,,,
grecor,xc:773824,xc_773824,4,0.0,0.31,biodenoising,,,,,
grecor,xc:773824,xc_773824,5,0.0,0.27,biodenoising,,,,,
grecor,xc:773824,xc_773824,6,0.0,2.48,biodenoising,,,,,
grecor,xc:773824,xc_773824,7,0.0,0.72,biodenoising,,,,,
grecor,xc:90633,xc_90633,3,0.0,2.85,biodenoising,,,,,
grecor,xc:90633,xc_90633,5,0.0,2.31,biodenoising,,,,,
grecor,xc:90633,xc_90633,8,0.0,2.61,biodenoising,,,,,
grecor,xc:90633,xc_90633,9,0.0,0.31,biodenoising,,,,,
grecor,xc:90633,xc_90633,12,0.0,1.62,biodenoising,,,,,
grecor,xc:930052,xc_930052,0,0.0,1.05,biodenoising,,,,,
grecor,xc:930052,xc_930052,1,0.0,8.0,biodenoising,,,,,
grecor,xc:930052,xc_930052,2,0.0,2.04,biodenoising,,,,,
grecor,xc:930052,xc_930052,5,0.0,8.0,biodenoising,,,,,
grecor,xc:930052,xc_930052,7,0.0,8.0,biodenoising,,,,,
greegr,xc:1005363,xc_1005363,1,0.0,0.98,biodenoising,,,,,
greegr,xc:116543,xc_116543,1,0.0,0.39,biodenoising,,,,,
greegr,xc:116543,xc_116543,4,0.0,0.28,biodenoising,,,,,
greegr,xc:161280,xc_161280,2,0.0,0.27,biodenoising,,,,,
greegr,xc:161280,xc_161280,18,0.0,1.37,biodenoising,,,,,
greegr,xc:161280,xc_161280,63,0.0,2.01,biodenoising,,,,,
greegr,xc:161280,xc_161280,69,0.0,0.78,biodenoising,,,,,
greegr,xc:161280,xc_161280,150,0.0,1.33,biodenoising,,,,,
greegr,xc:196155,xc_196155,55,0.0,0.64,biodenoising,,,,,
greegr,xc:196155,xc_196155,56,0.0,0.65,biodenoising,,,,,
greegr,xc:196155,xc_196155,57,0.0,2.1,biodenoising,,,,,
greegr,xc:196155,xc_196155,59,0.0,0.83,biodenoising,,,,,
greegr,xc:196155,xc_196155,60,0.0,0.53,biodenoising,,,,,
greegr,xc:285219,xc_285219,7,0.0,0.64,biodenoising,,,,,
greegr,xc:357715,xc_357715,0,0.0,1.42,biodenoising,,,,,
greegr,xc:357715,xc_357715,1,0.0,1.46,biodenoising,,,,,
greegr,xc:357715,xc_357715,2,0.0,0.66,biodenoising,,,,,
greegr,xc:357715,xc_357715,4,0.0,0.49,biodenoising,,,,,
greegr,xc:357715,xc_357715,6,0.0,0.17,biodenoising,,,,,
greegr,xc:44629,xc_44629,1,0.0,0.4,biodenoising,,,,,
greegr,xc:44629,xc_44629,2,0.0,1.16,biodenoising,,,,,
greegr,xc:44629,xc_44629,3,0.0,1.48,biodenoising,,,,,
greegr,xc:44629,xc_44629,4,0.0,0.43,biodenoising,,,,,
greegr,xc:44629,xc_44629,5,0.0,0.75,biodenoising,,,,,
greegr,xc:454182,xc_454182,0,0.0,2.39,biodenoising,,,,,
greegr,xc:454182,xc_454182,2,0.0,0.88,biodenoising,,,,,
greegr,xc:454182,xc_454182,7,0.0,1.61,biodenoising,,,,,
greegr,xc:454182,xc_454182,9,0.0,0.7,biodenoising,,,,,
greegr,xc:454182,xc_454182,11,0.0,1.05,biodenoising,,,,,
greegr,xc:561777,xc_561777,4,0.0,0.65,biodenoising,,,,,
greegr,xc:561777,xc_561777,6,0.0,0.51,biodenoising,,,,,
greegr,xc:561777,xc_561777,7,0.0,1.12,biodenoising,,,,,
greegr,xc:758130,xc_758130,1,0.0,1.23,biodenoising,,,,,
greegr,xc:794544,xc_794544,3,0.0,0.78,biodenoising,,,,,
greegr,xc:794544,xc_794544,6,0.0,0.62,biodenoising,,,,,
greegr,xc:794544,xc_794544,10,0.0,0.92,biodenoising,,,,,
grywag,xc:27018,xc_27018,5,0.0,2.34,biodenoising,,,,,
grywag,xc:27018,xc_27018,9,0.0,0.89,biodenoising,,,,,
grywag,xc:27018,xc_27018,11,0.0,4.94,biodenoising,,,,,
grywag,xc:27018,xc_27018,13,0.0,0.84,biodenoising,,,,,
grywag,xc:27018,xc_27018,15,0.0,8.0,biodenoising,,,,,
grywag,xc:324349,xc_324349,0,0.0,8.0,biodenoising,,,,,
grywag,xc:324349,xc_324349,1,0.0,8.0,biodenoising,,,,,
grywag,xc:324349,xc_324349,3,0.0,8.0,biodenoising,,,,,
grywag,xc:324349,xc_324349,7,0.0,8.0,biodenoising,,,,,
grywag,xc:324349,xc_324349,8,0.0,2.99,biodenoising,,,,,
grywag,xc:324350,xc_324350,2,0.0,8.0,biodenoising,,,,,
grywag,xc:324350,xc_324350,3,0.0,8.0,biodenoising,,,,,
grywag,xc:324350,xc_324350,4,0.0,8.0,biodenoising,,,,,
grywag,xc:324350,xc_324350,5,0.0,8.0,biodenoising,,,,,
grywag,xc:324350,xc_324350,6,0.0,6.88,biodenoising,,,,,
grywag,xc:386848,xc_386848,5,0.0,0.12,biodenoising,,,,,
grywag,xc:386848,xc_386848,13,0.0,2.26,biodenoising,,,,,
grywag,xc:386848,xc_386848,14,0.0,0.05,biodenoising,,,,,
grywag,xc:388636,xc_388636,1,0.0,0.42,biodenoising,,,,,
grywag,xc:388636,xc_388636,4,0.0,1.12,biodenoising,,,,,
grywag,xc:388636,xc_388636,6,0.0,0.29,biodenoising,,,,,
grywag,xc:388636,xc_388636,7,0.0,0.17,biodenoising,,,,,
grywag,xc:388636,xc_388636,11,0.0,0.23,biodenoising,,,,,
grywag,xc:432286,xc_432286,2,0.0,8.0,biodenoising,,,,,
grywag,xc:432286,xc_432286,5,0.0,1.86,biodenoising,,,,,
grywag,xc:432286,xc_432286,16,0.0,0.43,biodenoising,,,,,
grywag,xc:432286,xc_432286,37,0.0,0.58,biodenoising,,,,,
grywag,xc:485891,xc_485891,3,0.0,0.51,biodenoising,,,,,
grywag,xc:485891,xc_485891,8,0.0,0.3,biodenoising,,,,,
grywag,xc:485891,xc_485891,12,0.0,0.53,biodenoising,,,,,
grywag,xc:485891,xc_485891,13,0.0,0.36,biodenoising,,,,,
grywag,xc:485891,xc_485891,14,0.0,0.37,biodenoising,,,,,
grywag,xc:507377,xc_507377,88,0.0,0.08,biodenoising,,,,,
grywag,xc:507377,xc_507377,89,0.0,0.08,biodenoising,,,,,
grywag,xc:507377,xc_507377,92,0.0,0.08,biodenoising,,,,,
grywag,xc:507377,xc_507377,95,0.0,0.85,biodenoising,,,,,
grywag,xc:507377,xc_507377,135,0.0,0.74,biodenoising,,,,,
grywag,xc:608016,xc_608016,0,0.0,0.95,biodenoising,,,,,
grywag,xc:608016,xc_608016,6,0.0,0.85,biodenoising,,,,,
grywag,xc:608016,xc_608016,19,0.0,0.19,biodenoising,,,,,
grywag,xc:608016,xc_608016,28,0.0,0.36,biodenoising,,,,,
grywag,xc:608016,xc_608016,31,0.0,2.21,biodenoising,,,,,
grywag,xc:711977,xc_711977,2,0.0,5.05,biodenoising,,,,,
grywag,xc:722424,xc_722424,4,0.0,0.87,biodenoising,,,,,
grywag,xc:722424,xc_722424,5,0.0,0.9,biodenoising,,,,,
grywag,xc:722424,xc_722424,7,0.0,0.7,biodenoising,,,,,
grywag,xc:722424,xc_722424,12,0.0,0.73,biodenoising,,,,,
grywag,xc:722424,xc_722424,17,0.0,0.69,biodenoising,,,,,
grywag,xc:724109,xc_724109,3,0.0,0.83,biodenoising,,,,,
grywag,xc:724109,xc_724109,4,0.0,0.23,biodenoising,,,,,
grywag,xc:724109,xc_724109,5,0.0,0.34,biodenoising,,,,,
grywag,xc:724109,xc_724109,6,0.0,0.31,biodenoising,,,,,
grywag,xc:724109,xc_724109,7,0.0,0.41,biodenoising,,,,,
grywag,xc:78168,xc_78168,1,0.0,0.28,biodenoising,,,,,
grywag,xc:78168,xc_78168,3,0.0,0.27,biodenoising,,,,,
grywag,xc:78168,xc_78168,7,0.0,0.71,biodenoising,,,,,
grywag,xc:78168,xc_78168,8,0.0,0.35,biodenoising,,,,,
grywag,xc:78168,xc_78168,9,0.0,0.63,biodenoising,,,,,
grywag,xc:783762,xc_783762,11,0.0,0.07,biodenoising,,,,,
grywag,xc:797914,xc_797914,5,0.0,1.14,biodenoising,,,,,
grywag,xc:797914,xc_797914,14,0.0,2.53,biodenoising,,,,,
grywag,xc:864014,xc_864014,0,0.0,1.25,biodenoising,,,,,
grywag,xc:864014,xc_864014,1,0.0,0.88,biodenoising,,,,,
jabwar,xc:155854,xc_155854,12,0.0,1.59,biodenoising,,,,,
jabwar,xc:155854,xc_155854,28,0.0,2.08,biodenoising,,,,,
jabwar,xc:191037,xc_191037,25,0.0,1.38,biodenoising,,,,,
jabwar,xc:191037,xc_191037,31,0.0,1.78,biodenoising,,,,,
jabwar,xc:191037,xc_191037,37,0.0,0.24,biodenoising,,,,,
jabwar,xc:191037,xc_191037,41,0.0,1.71,biodenoising,,,,,
jabwar,xc:191037,xc_191037,47,0.0,1.59,biodenoising,,,,,
jabwar,xc:191038,xc_191038,4,0.0,1.55,biodenoising,,,,,
jabwar,xc:191038,xc_191038,25,0.0,1.45,biodenoising,,,,,
jabwar,xc:191038,xc_191038,36,0.0,0.84,biodenoising,,,,,
jabwar,xc:191038,xc_191038,40,0.0,3.16,biodenoising,,,,,
jabwar,xc:191038,xc_191038,45,0.0,1.94,biodenoising,,,,,
jabwar,xc:191203,xc_191203,80,0.0,0.17,biodenoising,,,,,
jabwar,xc:191203,xc_191203,83,0.0,0.15,biodenoising,,,,,
jabwar,xc:191203,xc_191203,86,0.0,0.16,biodenoising,,,,,
jabwar,xc:191203,xc_191203,110,0.0,0.17,biodenoising,,,,,
jabwar,xc:191203,xc_191203,116,0.0,0.09,biodenoising,,,,,
jabwar,xc:285699,xc_285699,13,0.0,0.55,biodenoising,,,,,
jabwar,xc:285848,xc_285848,38,0.0,1.05,biodenoising,,,,,
jabwar,xc:285848,xc_285848,44,0.0,1.94,biodenoising,,,,,
jabwar,xc:285848,xc_285848,46,0.0,0.25,biodenoising,,,,,
jabwar,xc:285848,xc_285848,70,0.0,1.8,biodenoising,,,,,
jabwar,xc:285848,xc_285848,73,0.0,0.6,biodenoising,,,,,
jabwar,xc:329587,xc_329587,3,0.0,1.84,biodenoising,,,,,
jabwar,xc:329587,xc_329587,19,0.0,2.03,biodenoising,,,,,
jabwar,xc:329587,xc_329587,35,0.0,2.07,biodenoising,,,,,
jabwar,xc:329587,xc_329587,63,0.0,1.67,biodenoising,,,,,
jabwar,xc:34404,xc_34404,5,0.0,2.02,biodenoising,,,,,
jabwar,xc:385100,xc_385100,52,0.0,0.18,biodenoising,,,,,
jabwar,xc:385100,xc_385100,55,0.0,0.16,biodenoising,,,,,
jabwar,xc:385100,xc_385100,56,0.0,0.18,biodenoising,,,,,
jabwar,xc:486788,xc_486788,3,0.0,3.25,biodenoising,,,,,
jabwar,xc:581688,xc_581688,1,0.0,1.6,biodenoising,,,,,
jabwar,xc:581688,xc_581688,9,0.0,2.18,biodenoising,,,,,
jabwar,xc:581688,xc_581688,49,0.0,1.5,biodenoising,,,,,
jabwar,xc:581688,xc_581688,105,0.0,1.93,biodenoising,,,,,
jabwar,xc:581688,xc_581688,134,0.0,1.23,biodenoising,,,,,
jabwar,xc:697521,xc_697521,1,0.0,1.81,biodenoising,,,,,
jabwar,xc:697521,xc_697521,7,0.0,1.88,biodenoising,,,,,
japwag1,ml:160012331,ml_160012331,17,0.0,0.33,biodenoising,,,,,
japwag1,ml:160012331,ml_160012331,21,0.0,0.39,biodenoising,,,,,
japwag1,ml:160012331,ml_160012331,30,0.0,0.44,biodenoising,,,,,
japwag1,ml:160012331,ml_160012331,34,0.0,0.27,biodenoising,,,,,
japwag1,ml:160012331,ml_160012331,38,0.0,0.4,biodenoising,,,,,
japwag1,ml:170805251,ml_170805251,29,0.0,0.05,biodenoising,,,,,
japwag1,ml:170805251,ml_170805251,39,0.0,0.18,biodenoising,,,,,
japwag1,ml:170805251,ml_170805251,48,0.0,0.08,biodenoising,,,,,
japwag1,ml:170805251,ml_170805251,60,0.0,0.07,biodenoising,,,,,
japwag1,ml:170805251,ml_170805251,65,0.0,0.05,biodenoising,,,,,
japwag1,ml:611293787,ml_611293787,24,0.0,0.17,biodenoising,,,,,
japwag1,ml:611293787,ml_611293787,50,0.0,0.7,biodenoising,,,,,
japwag1,ml:620086200,ml_620086200,8,0.0,0.11,biodenoising,,,,,
japwag1,ml:620086200,ml_620086200,22,0.0,0.13,biodenoising,,,,,
japwag1,ml:620086200,ml_620086200,23,0.0,0.34,biodenoising,,,,,
japwag1,ml:620086200,ml_620086200,25,0.0,0.48,biodenoising,,,,,
japwag1,ml:620086200,ml_620086200,63,0.0,0.07,biodenoising,,,,,
japwag1,ml:640256369,ml_640256369,8,0.0,0.7,biodenoising,,,,,
japwag1,ml:640256369,ml_640256369,10,0.0,0.9,biodenoising,,,,,
japwag1,ml:640402579,ml_640402579,3,0.0,0.22,biodenoising,,,,,
japwag1,ml:640402579,ml_640402579,4,0.0,0.31,biodenoising,,,,,
japwag1,ml:640402579,ml_640402579,6,0.0,0.3,biodenoising,,,,,
japwag1,ml:640402579,ml_640402579,17,0.0,0.21,biodenoising,,,,,
japwag1,ml:640402579,ml_640402579,20,0.0,0.2,biodenoising,,,,,
japwag1,ml:646279463,ml_646279463,3,0.0,1.01,biodenoising,,,,,
japwag1,ml:646279463,ml_646279463,5,0.0,3.97,biodenoising,,,,,
japwag1,ml:646279463,ml_646279463,8,0.0,3.77,biodenoising,,,,,
japwag1,ml:646279463,ml_646279463,9,0.0,8.0,biodenoising,,,,,
japwag1,ml:646279463,ml_646279463,10,0.0,8.0,biodenoising,,,,,
japwag1,xc:176437,xc_176437,1,0.0,0.48,biodenoising,,,,,
japwag1,xc:176437,xc_176437,6,0.0,0.48,biodenoising,,,,,
japwag1,xc:176437,xc_176437,10,0.0,0.37,biodenoising,,,,,
japwag1,xc:176437,xc_176437,29,0.0,0.31,biodenoising,,,,,
japwag1,xc:176437,xc_176437,42,0.0,0.48,biodenoising,,,,,
japwag1,xc:527476,xc_527476,0,0.0,0.31,biodenoising,,,,,
japwag1,xc:527476,xc_527476,2,0.0,0.2,biodenoising,,,,,
japwag1,xc:527476,xc_527476,3,0.0,0.23,biodenoising,,,,,
japwag1,xc:527476,xc_527476,5,0.0,0.26,biodenoising,,,,,
japwag1,xc:527476,xc_527476,7,0.0,2.76,biodenoising,,,,,
japwag1,xc:532311,xc_532311,0,0.0,0.47,biodenoising,,,,,
japwag1,xc:532311,xc_532311,2,0.0,0.72,biodenoising,,,,,
japwag1,xc:532311,xc_532311,4,0.0,0.71,biodenoising,,,,,
japwag1,xc:532311,xc_532311,5,0.0,0.33,biodenoising,,,,,
japwag1,xc:704676,xc_704676,2,0.0,0.23,biodenoising,,,,,
japwag1,xc:704676,xc_704676,3,0.0,0.26,biodenoising,,,,,
japwag1,xc:704676,xc_704676,7,0.0,0.2,biodenoising,,,,,
japwag1,xc:704676,xc_704676,16,0.0,0.11,biodenoising,,,,,
japwag1,xc:704676,xc_704676,23,0.0,0.4,biodenoising,,,,,
japwag1,xc:704677,xc_704677,4,0.0,1.19,biodenoising,,,,,
japwag1,xc:704677,xc_704677,6,0.0,0.83,biodenoising,,,,,
japwag1,xc:704677,xc_704677,8,0.0,0.6,biodenoising,,,,,
