species_code,recording_id,safe_id,note_idx,onset,offset,best_source,purity,rms_best_source,duration,rms_rank,score,method
rocpig,xc:488175,xc_488175,3,2.88,4.49,3,0.8954,0.04714111611247063,1.61,0.9259259259259259,0.8290740740740741,bird-mixit
rocpig,xc:1023563,xc_1023563,8,6.09,6.35,3,0.8676,0.030061643570661545,0.26,0.95,0.82422,bird-mixit
rocpig,xc:348079,xc_348079,1,0.52,1.11,3,0.9842,0.13968060910701752,0.59,0.8333333333333334,0.8201666666666667,bird-mixit
rocpig,xc:51716,xc_51716,20,18.77,20.27,3,0.9399,0.1226382628083229,1.5,0.8571428571428571,0.8056285714285714,bird-mixit
rocpig,xc:380349,xc_380349,8,5.5,5.85,2,0.9902,0.016696343198418617,0.35,0.8095238095238095,0.8015904761904762,bird-mixit
skylar,xc:288761,xc_288761,0,0.02,8.02,0,1.0,0.029497316107153893,8.0,1.0,1.0,bird-mixit
skylar,xc:718610,xc_718610,7,32.32,35.75,0,0.9999,0.08396988362073898,3.43,1.0,0.9999,bird-mixit
skylar,xc:917689,xc_917689,1,8.02,16.02,0,0.9998,0.06248272582888603,8.0,1.0,0.9998,bird-mixit
skylar,xc:812075,xc_812075,2,9.6,17.57,0,0.9991,0.0226766187697649,7.97,1.0,0.9991,bird-mixit
skylar,xc:138228,xc_138228,41,21.2,21.81,0,0.999,0.2258109599351883,0.61,1.0,0.999,bird-mixit
skylar,xc:583693,xc_583693,2,10.07,17.0,0,0.9988,0.0236589927226305,6.93,1.0,0.9988,bird-mixit
skylar,xc:704675,xc_704675,6,9.49,9.83,0,0.9974,0.02761748991906643,0.34,1.0,0.9974,bird-mixit
skylar,xc:35949,xc_35949,5,40.02,44.7,0,0.9964,0.08041688799858093,4.68,1.0,0.9964,bird-mixit
skylar,xc:949909,xc_949909,16,16.67,16.9,1,0.9958,0.0011241327738389373,0.23,1.0,0.9958,bird-mixit
skylar,xc:933082,xc_933082,9,9.98,17.98,0,0.9905,0.019677599892020226,8.0,1.0,0.9905,bird-mixit
skylar,xc:737688,xc_737688,10,44.56,44.63,3,0.9884,0.0065311589278280735,0.07,1.0,0.9884,bird-mixit
skylar,xc:718610,xc_718610,11,46.15,46.81,0,0.9999,0.06191302463412285,0.66,0.9866666666666667,0.986568,bird-mixit
skylar,xc:607294,xc_607294,0,0.02,1.04,0,0.9851,0.023917395621538162,1.02,1.0,0.9851,bird-mixit
skylar,xc:797675,xc_797675,0,2.65,2.91,0,0.9807,0.22727346420288086,0.26,1.0,0.9807,bird-mixit
skylar,xc:627311,xc_627311,5,2.52,5.84,0,0.9992,0.06071612611413002,3.32,0.9770114942528736,0.9762298850574713,bird-mixit
skylar,xc:627311,xc_627311,69,155.39,163.39,0,0.9756,0.07636650651693344,8.0,1.0,0.9756,bird-mixit
skylar,xc:138228,xc_138228,12,5.48,6.62,0,0.996,0.1290089190006256,1.14,0.9772727272727273,0.9733636363636364,bird-mixit
skylar,xc:718610,xc_718610,8,35.81,40.39,0,0.9998,0.057217296212911606,4.58,0.9733333333333334,0.9731386666666667,bird-mixit
skylar,xc:395043,xc_395043,27,79.26,79.8,2,0.962,0.013917244039475918,0.54,1.0,0.962,bird-mixit
skylar,xc:933082,xc_933082,10,17.98,21.04,0,0.9749,0.013621073216199875,3.06,0.9864864864864865,0.9617256756756757,bird-mixit
skylar,xc:718610,xc_718610,13,49.37,50.78,0,0.9999,0.0528334341943264,1.41,0.96,0.959904,bird-mixit
skylar,xc:583693,xc_583693,1,2.07,10.07,0,0.9964,0.016464555636048317,8.0,0.9583333333333334,0.9548833333333333,bird-mixit
skylar,xc:917689,xc_917689,7,48.48,56.48,0,0.9996,0.043697383254766464,8.0,0.9545454545454546,0.9541636363636364,bird-mixit
skylar,xc:975229,xc_975229,31,92.73,94.77,0,0.9528,0.08588104695081711,2.04,1.0,0.9528,bird-mixit
skylar,xc:933082,xc_933082,8,3.7,9.93,0,0.9789,0.012949317693710327,6.23,0.972972972972973,0.9524432432432433,bird-mixit
skylar,xc:627311,xc_627311,25,50.0,58.0,0,0.9855,0.05651427060365677,8.0,0.9655172413793104,0.9515172413793104,bird-mixit
skylar,xc:138228,xc_138228,1,0.58,1.05,0,0.9961,0.11232596635818481,0.47,0.9545454545454546,0.9508227272727273,bird-mixit
skylar,xc:718610,xc_718610,5,26.09,31.9,0,0.9997,0.05084807798266411,5.81,0.9466666666666667,0.9463826666666667,bird-mixit
skylar,xc:949909,xc_949909,17,16.97,17.19,1,0.9955,0.0011194163234904408,0.22,0.95,0.945725,bird-mixit
skylar,xc:439200,xc_439200,67,41.48,41.67,0,0.9343,0.0049124229699373245,0.19,1.0,0.9343,bird-mixit
skylar,xc:287131,xc_287131,0,0.02,8.02,0,0.9341,0.0480644591152668,8.0,1.0,0.9341,bird-mixit
skylar,xc:439200,xc_439200,73,46.93,47.27,0,0.9574,0.004613547120243311,0.34,0.972972972972973,0.9315243243243244,bird-mixit
skylar,xc:138228,xc_138228,33,16.73,17.87,0,0.9979,0.10763127356767654,1.14,0.9318181818181818,0.9298613636363636,bird-mixit
skylar,xc:395043,xc_395043,117,156.48,158.4,2,0.9379,0.012406086549162865,1.92,0.9866666666666667,0.9253946666666667,bird-mixit
skylar,xc:395043,xc_395043,23,77.98,78.07,2,0.9498,0.010274192318320274,0.09,0.9666666666666667,0.91814,bird-mixit
skylar,xc:933082,xc_933082,17,33.71,34.0,0,0.9539,0.008381356485188007,0.29,0.9594594594594594,0.9152283783783783,bird-mixit
skylar,xc:180733,xc_180733,13,34.06,34.73,2,0.9135,0.024918708950281143,0.67,1.0,0.9135,bird-mixit
skylar,xc:583693,xc_583693,4,25.25,29.18,0,0.993,0.013376547023653984,3.93,0.9166666666666666,0.91025,bird-mixit
skylar,xc:627311,xc_627311,11,26.06,33.9,0,0.9769,0.04710680618882179,7.84,0.9310344827586207,0.9095275862068966,bird-mixit
skylar,xc:917689,xc_917689,2,16.02,24.02,0,0.9994,0.0409703366458416,8.0,0.9090909090909091,0.9085454545454544,bird-mixit
skylar,xc:627311,xc_627311,64,115.39,123.39,0,0.9164,0.06096234172582626,8.0,0.9885057471264368,0.9058666666666667,bird-mixit
skylar,xc:138228,xc_138228,25,11.66,12.25,0,0.9952,0.10191082954406738,0.59,0.9090909090909091,0.9047272727272727,bird-mixit
skylar,xc:395043,xc_395043,16,74.98,75.16,2,0.9209,0.012252973392605782,0.18,0.98,0.902482,bird-mixit
skylar,xc:288761,xc_288761,1,8.02,16.02,0,0.9999,0.01678352616727352,8.0,0.9,0.89991,bird-mixit
skylar,xc:975229,xc_975229,34,99.38,100.29,0,0.9466,0.07864855229854584,0.91,0.95,0.8992699999999999,bird-mixit
skylar,xc:180733,xc_180733,3,10.82,18.82,0,0.938,0.023734165355563164,8.0,0.9565217391304348,0.8972173913043479,bird-mixit
skylar,xc:949909,xc_949909,0,0.35,0.6,1,0.9936,0.000996005954220891,0.25,0.9,0.89424,bird-mixit
skylar,xc:395043,xc_395043,19,76.58,76.66,2,0.9431,0.009869513101875782,0.08,0.9466666666666667,0.8928013333333333,bird-mixit
skylar,xc:933082,xc_933082,11,21.1,22.86,0,0.951,0.008119860664010048,1.76,0.9324324324324325,0.8867432432432433,bird-mixit
skylar,xc:737688,xc_737688,7,20.15,28.15,0,0.9709,0.005677334498614073,8.0,0.9090909090909091,0.8826363636363636,bird-mixit
skylar,xc:812075,xc_812075,1,1.6,9.6,0,0.996,0.018377095460891724,8.0,0.875,0.8714999999999999,bird-mixit
skylar,xc:35949,xc_35949,4,32.02,40.02,0,0.996,0.043488580733537674,8.0,0.875,0.8714999999999999,bird-mixit
skylar,xc:583693,xc_583693,3,17.25,25.25,0,0.9954,0.01321899052709341,8.0,0.875,0.8709749999999999,bird-mixit
skylar,xc:917689,xc_917689,6,40.48,48.48,0,0.9993,0.040601007640361786,8.0,0.8636363636363636,0.8630318181818182,bird-mixit
skylar,xc:975229,xc_975229,28,78.41,84.0,0,0.9205,0.07517624646425247,5.59,0.925,0.8514625,bird-mixit
skylar,xc:704675,xc_704675,8,10.5,11.69,0,0.9932,0.016781263053417206,1.19,0.8461538461538461,0.8403999999999999,bird-mixit
skylar,xc:975229,xc_975229,0,0.02,2.75,0,0.8616,0.08201920986175537,2.73,0.975,0.84006,bird-mixit
skylar,xc:949909,xc_949909,20,21.39,22.15,1,0.9868,0.0009114522836171091,0.76,0.85,0.83878,bird-mixit
skylar,xc:607294,xc_607294,1,1.11,2.41,0,0.9668,0.02104489505290985,1.3,0.8571428571428571,0.8286857142857142,bird-mixit
skylar,xc:583693,xc_583693,20,46.46,47.43,0,0.9939,0.009319917298853397,0.97,0.8333333333333334,0.82825,bird-mixit
skylar,xc:917689,xc_917689,12,74.55,74.96,0,0.9997,0.03794239088892937,0.41,0.8181818181818182,0.8179363636363637,bird-mixit
skylar,xc:975229,xc_975229,33,95.9,99.3,0,0.9313,0.06658885627985,3.4,0.875,0.8148875,bird-mixit
skylar,xc:439200,xc_439200,2,0.51,1.07,0,0.8638,0.0035277034621685743,0.56,0.9324324324324325,0.8054351351351352,bird-mixit
skylar,xc:439200,xc_439200,34,20.06,20.5,0,0.85,0.003873653244227171,0.44,0.9459459459459459,0.8040540540540541,bird-mixit
skylar,xc:288761,xc_288761,3,24.02,32.02,0,0.9999,0.013263248838484287,8.0,0.8,0.7999200000000001,bird-mixit
skylar,xc:949909,xc_949909,14,15.69,16.04,0,0.9783,0.0008673178963363171,0.35,0.8,0.78264,bird-mixit
skylar,xc:737688,xc_737688,8,28.15,36.15,0,0.9477,0.004510610364377499,8.0,0.8181818181818182,0.7753909090909091,bird-mixit
skylar,xc:431443,xc_431443,0,0.72,0.88,3,0.7722,0.0059004914946854115,0.16,1.0,0.7722,bird-mixit
skylar,xc:704675,xc_704675,1,2.85,3.25,0,0.9947,0.015321414917707443,0.4,0.7692307692307693,0.7651538461538462,bird-mixit
skylar,xc:812075,xc_812075,3,17.7,22.3,0,0.9996,0.018288271501660347,4.6,0.75,0.7497,bird-mixit
skylar,xc:35949,xc_35949,1,8.02,16.02,0,0.9955,0.03604867681860924,8.0,0.75,0.7466250000000001,bird-mixit
skylar,xc:439200,xc_439200,1,0.23,0.44,0,0.8871,0.0029752973932772875,0.21,0.8378378378378378,0.743245945945946,bird-mixit
skylar,xc:180733,xc_180733,2,8.95,10.76,0,0.8929,0.01897670514881611,1.81,0.8260869565217391,0.7376130434782608,bird-mixit
skylar,xc:704675,xc_704675,5,6.81,9.41,0,0.7795,0.01711891032755375,2.6,0.9230769230769231,0.7195384615384616,bird-mixit
skylar,xc:180733,xc_180733,10,30.81,32.9,2,0.7872,0.021450495347380638,2.09,0.9130434782608695,0.7187478260869565,bird-mixit
spbduc,xc:266818,xc_266818,3,3.47,3.6,2,0.9999,0.3259972035884857,0.13,1.0,0.9999,bird-mixit
spbduc,xc:803917,xc_803917,2,0.85,2.0,0,0.9987,0.0022309808991849422,1.15,1.0,0.9987,bird-mixit
spbduc,xc:841268,xc_841268,134,78.12,79.34,0,0.9986,0.008526167832314968,1.22,1.0,0.9986,bird-mixit
spbduc,xc:842810,xc_842810,14,5.68,6.26,0,0.9976,0.012960412539541721,0.58,1.0,0.9976,bird-mixit
spbduc,xc:854546,xc_854546,109,64.9,64.96,2,0.997,0.3021391034126282,0.06,1.0,0.997,bird-mixit
spbduc,xc:992583,xc_992583,0,0.02,3.23,0,0.9962,0.02031530626118183,3.21,1.0,0.9962,bird-mixit
spbduc,xc:841268,xc_841268,89,56.87,57.05,0,0.9969,0.007834834046661854,0.18,0.9920634920634921,0.9889880952380953,bird-mixit
spbduc,xc:854546,xc_854546,47,28.9,31.43,2,0.9957,0.2766774594783783,2.53,0.9908256880733946,0.986565137614679,bird-mixit
spbduc,xc:841268,xc_841268,42,29.16,29.94,0,0.9977,0.007519477047026157,0.78,0.9841269841269841,0.981863492063492,bird-mixit
spbduc,xc:414280,xc_414280,5,3.82,4.37,0,0.9804,0.12144282460212708,0.55,1.0,0.9804,bird-mixit
spbduc,xc:854546,xc_854546,122,70.59,70.66,2,0.9975,0.27624109387397766,0.07,0.981651376146789,0.979197247706422,bird-mixit
spbduc,xc:414280,xc_414280,74,68.15,68.45,0,0.9998,0.10971005260944366,0.3,0.9772727272727273,0.9770772727272727,bird-mixit
spbduc,xc:414277,xc_414277,116,81.85,82.94,0,0.9744,0.09302446991205215,1.09,1.0,0.9744,bird-mixit
spbduc,xc:841268,xc_841268,90,57.16,57.35,0,0.9973,0.0072929831221699715,0.19,0.9761904761904762,0.9735547619047619,bird-mixit
spbduc,xc:266814,xc_266814,6,6.44,7.78,0,0.9735,0.041935428977012634,1.34,1.0,0.9735,bird-mixit
spbduc,xc:920581,xc_920581,24,15.17,15.25,2,0.987,0.07543643563985825,0.08,0.9818181818181818,0.9690545454545454,bird-mixit
spbduc,xc:414280,xc_414280,71,66.76,67.06,0,0.9997,0.10882189124822617,0.3,0.9659090909090909,0.9656193181818182,bird-mixit
spbduc,xc:854546,xc_854546,28,13.36,13.82,2,0.9909,0.23772616684436798,0.46,0.9724770642201835,0.9636275229357799,bird-mixit
spbduc,xc:414280,xc_414280,6,4.43,4.93,0,0.9713,0.11024279147386551,0.5,0.9886363636363636,0.9602625,bird-mixit
spbduc,xc:414277,xc_414277,97,70.18,70.78,0,0.9786,0.06851591169834137,0.6,0.9782608695652174,0.9573260869565218,bird-mixit
spbduc,xc:841268,xc_841268,41,28.79,29.01,0,0.9964,0.006642730440944433,0.22,0.9603174603174603,0.9568603174603174,bird-mixit
spbduc,xc:266813,xc_266813,12,6.0,6.36,0,0.9561,0.03143954649567604,0.36,1.0,0.9561,bird-mixit
spbduc,xc:842810,xc_842810,19,9.15,9.59,0,0.9989,0.011040041223168373,0.44,0.9545454545454546,0.9534954545454546,bird-mixit
spbduc,xc:920581,xc_920581,22,14.3,14.37,2,0.9875,0.07418565452098846,0.07,0.9636363636363636,0.9515909090909092,bird-mixit
spbduc,xc:803917,xc_803917,11,7.14,7.41,1,0.9785,0.0015911326045170426,0.27,0.9696969696969697,0.9488484848484849,bird-mixit
spbduc,xc:414277,xc_414277,122,88.54,89.2,0,0.961,0.069822296500206,0.66,0.9855072463768116,0.9470724637681159,bird-mixit
spbduc,xc:854546,xc_854546,48,32.94,33.28,2,0.9784,0.1478739231824875,0.34,0.963302752293578,0.9424954128440367,bird-mixit
spbduc,xc:414280,xc_414280,4,3.19,3.76,0,0.9977,0.09793806821107864,0.57,0.9431818181818182,0.9410125,bird-mixit
spbduc,xc:414277,xc_414277,79,59.77,60.36,0,0.9837,0.06049509719014168,0.59,0.9565217391304348,0.9409304347826087,bird-mixit
spbduc,xc:414277,xc_414277,54,45.19,46.69,0,0.9956,0.057175327092409134,1.5,0.9420289855072463,0.9378840579710145,bird-mixit
spbduc,xc:803917,xc_803917,3,2.08,3.22,0,0.9969,0.0015875480603426695,1.14,0.9393939393939394,0.9364818181818182,bird-mixit
spbduc,xc:581286,xc_581286,15,10.56,10.92,2,0.9362,0.06620859354734421,0.36,1.0,0.9362,bird-mixit
spbduc,xc:266818,xc_266818,4,3.65,3.72,2,0.9997,0.25372326374053955,0.07,0.9333333333333333,0.9330533333333334,bird-mixit
spbduc,xc:858062,xc_858062,10,6.83,7.11,0,0.9319,0.11452963948249817,0.28,1.0,0.9319,bird-mixit
spbduc,xc:21569,xc_21569,0,0.02,0.07,2,0.9998,0.14581423997879028,0.05,0.9230769230769231,0.9228923076923078,bird-mixit
spbduc,xc:920581,xc_920581,19,13.11,13.16,2,0.985,0.06791476160287857,0.05,0.9272727272727272,0.9133636363636364,bird-mixit
spbduc,xc:266815,xc_266815,11,5.61,5.87,0,0.9258,0.028760410845279694,0.26,0.98,0.907284,bird-mixit
spbduc,xc:842810,xc_842810,12,4.86,5.33,0,0.9969,0.010670316405594349,0.47,0.9090909090909091,0.9062727272727272,bird-mixit
spbduc,xc:266813,xc_266813,14,6.99,7.45,0,0.9219,0.02698437310755253,0.46,0.9772727272727273,0.9009477272727273,bird-mixit
spbduc,xc:803917,xc_803917,1,0.34,0.77,0,0.9834,0.0014626425690948963,0.43,0.9090909090909091,0.894,bird-mixit
spbduc,xc:266813,xc_266813,8,4.01,4.12,3,0.935,0.02515009231865406,0.11,0.9545454545454546,0.8925000000000001,bird-mixit
spbduc,xc:858061,xc_858061,3,24.02,25.77,0,0.89,0.1074540913105011,1.75,1.0,0.89,bird-mixit
spbduc,xc:266815,xc_266815,17,9.18,9.6,0,0.8896,0.03323598951101303,0.42,1.0,0.8896,bird-mixit
spbduc,xc:266815,xc_266815,9,5.04,5.3,0,0.9448,0.02734161540865898,0.26,0.94,0.8881119999999999,bird-mixit
spbduc,xc:920581,xc_920581,46,28.44,28.5,2,0.9892,0.0650145635008812,0.06,0.8909090909090909,0.8812872727272727,bird-mixit
spbduc,xc:266815,xc_266815,22,12.03,12.35,0,0.917,0.027577856555581093,0.32,0.96,0.88032,bird-mixit
spbduc,xc:992583,xc_992583,108,56.53,56.95,3,0.8974,0.0016101999208331108,0.42,0.9753086419753086,0.875241975308642,bird-mixit
spbduc,xc:266813,xc_266813,13,6.7,6.92,3,0.9351,0.02435328997671604,0.22,0.9318181818181818,0.8713431818181818,bird-mixit
spbduc,xc:266814,xc_266814,2,2.1,2.62,3,0.9618,0.037328772246837616,0.52,0.9,0.8656200000000001,bird-mixit
spbduc,xc:266818,xc_266818,16,9.23,9.41,2,0.9968,0.07735636085271835,0.18,0.8666666666666667,0.8638933333333334,bird-mixit
spbduc,xc:842810,xc_842810,17,8.28,8.73,0,0.9966,0.009376040659844875,0.45,0.8636363636363636,0.8607,bird-mixit
spbduc,xc:992583,xc_992583,177,94.79,94.91,3,0.8872,0.001608524122275412,0.12,0.9691358024691358,0.8598172839506173,bird-mixit
spbduc,xc:835962,xc_835962,4,13.27,20.61,2,0.9307,0.026813281700015068,7.34,0.9230769230769231,0.8591076923076923,bird-mixit
spbduc,xc:858060,xc_858060,15,62.21,70.21,0,0.8588,0.14877235889434814,8.0,1.0,0.8588,bird-mixit
spbduc,xc:920581,xc_920581,12,7.53,7.59,2,0.9829,0.06452693045139313,0.06,0.8727272727272727,0.8578036363636363,bird-mixit
spbduc,xc:992583,xc_992583,92,45.57,45.84,3,0.8998,0.0015498973662033677,0.27,0.9506172839506173,0.8553654320987655,bird-mixit
spbduc,xc:581286,xc_581286,16,11.17,11.23,2,0.9634,0.03137357905507088,0.06,0.8823529411764706,0.8500588235294118,bird-mixit
spbduc,xc:266815,xc_266815,18,9.92,10.34,0,0.9191,0.02623487450182438,0.42,0.92,0.8455720000000001,bird-mixit
spbduc,xc:992583,xc_992583,126,68.35,68.56,3,0.8585,0.0018218811601400375,0.21,0.9814814814814815,0.8426018518518519,bird-mixit
spbduc,xc:266813,xc_266813,11,5.81,5.94,3,0.9262,0.024022094905376434,0.13,0.9090909090909091,0.842,bird-mixit
spbduc,xc:858061,xc_858061,1,8.02,16.02,2,0.9552,0.062269631773233414,8.0,0.88,0.8405760000000001,bird-mixit
spbduc,xc:858062,xc_858062,11,7.37,8.35,0,0.8717,0.07801976799964905,0.98,0.9583333333333334,0.8353791666666667,bird-mixit
spbduc,xc:858062,xc_858062,22,15.0,15.06,2,0.9936,0.033283133059740067,0.06,0.8333333333333334,0.8280000000000001,bird-mixit
spbduc,xc:803917,xc_803917,17,10.14,11.02,3,0.9164,0.0010656407102942467,0.88,0.8787878787878788,0.8053212121212121,bird-mixit
spbduc,xc:266818,xc_266818,7,5.65,5.9,2,0.9901,0.06020994484424591,0.25,0.8,0.79208,bird-mixit
spbduc,xc:858062,xc_858062,21,14.63,14.8,2,0.9959,0.02879505418241024,0.17,0.7916666666666666,0.7884208333333333,bird-mixit
spbduc,xc:858061,xc_858061,23,62.48,70.48,2,0.9765,0.059761423617601395,8.0,0.8,0.7812000000000001,bird-mixit
spbduc,xc:835962,xc_835962,1,8.02,10.83,2,0.9219,0.02588491514325142,2.81,0.8461538461538461,0.7800692307692308,bird-mixit
spbduc,xc:581286,xc_581286,10,7.36,7.9,2,0.8269,0.04576762393116951,0.54,0.9411764705882353,0.7782588235294117,bird-mixit
spbduc,xc:842810,xc_842810,15,6.56,7.88,0,0.9485,0.008846194483339787,1.32,0.8181818181818182,0.7760454545454546,bird-mixit
tufduc,xc:488129,xc_488129,0,0.51,1.51,0,0.9996,0.08607429265975952,1.0,1.0,0.9996,bird-mixit
tufduc,xc:796658,xc_796658,24,15.93,16.23,0,0.9987,0.08759518712759018,0.3,1.0,0.9987,bird-mixit
tufduc,xc:587228,xc_587228,41,33.86,34.24,0,0.9982,0.05929185822606087,0.38,1.0,0.9982,bird-mixit
tufduc,xc:992786,xc_992786,36,29.97,30.39,0,0.9954,0.14195366203784943,0.42,1.0,0.9954,bird-mixit
tufduc,xc:810555,xc_810555,11,6.22,6.58,3,0.9941,0.039101969450712204,0.36,1.0,0.9941,bird-mixit
tufduc,xc:243766,xc_243766,3,6.47,7.42,2,0.9888,0.017819978296756744,0.95,1.0,0.9888,bird-mixit
tufduc,xc:487847,xc_487847,9,6.94,7.29,3,0.9925,0.01349356397986412,0.35,0.9957081545064378,0.9882403433476395,bird-mixit
tufduc,xc:996042,xc_996042,4,2.16,2.23,2,0.9871,0.01972167007625103,0.07,1.0,0.9871,bird-mixit
tufduc,xc:992786,xc_992786,38,33.27,33.7,0,0.9923,0.1292622983455658,0.43,0.9906542056074766,0.983026168224299,bird-mixit
tufduc,xc:488130,xc_488130,0,1.01,2.11,0,0.9816,0.0771622508764267,1.1,1.0,0.9816,bird-mixit
tufduc,xc:417298,xc_417298,7,6.19,6.8,0,0.9753,0.06709027290344238,0.61,1.0,0.9753,bird-mixit
tufduc,xc:992786,xc_992786,34,28.71,29.21,0,0.9927,0.12455279380083084,0.5,0.9813084112149533,0.9741448598130842,bird-mixit
tufduc,xc:487847,xc_487847,8,3.85,6.86,3,0.9866,0.011552532203495502,3.01,0.9871244635193133,0.9738969957081545,bird-mixit
tufduc,xc:632557,xc_632557,22,10.25,10.78,2,0.9852,0.02947155199944973,0.53,0.984251968503937,0.9696850393700788,bird-mixit
tufduc,xc:530275,xc_530275,19,30.62,31.82,0,0.9676,0.06096472591161728,1.2,1.0,0.9676,bird-mixit
tufduc,xc:992786,xc_992786,52,45.04,45.43,0,0.9925,0.12033533304929733,0.39,0.9719626168224299,0.9646728971962617,bird-mixit
tufduc,xc:810555,xc_810555,16,9.65,9.95,3,0.9946,0.037434302270412445,0.3,0.9696969696969697,0.9644606060606061,bird-mixit
tufduc,xc:706888,xc_706888,8,38.89,39.48,3,0.9638,0.049213849008083344,0.59,1.0,0.9638,bird-mixit
tufduc,xc:796658,xc_796658,22,14.7,15.0,0,0.9988,0.0639864131808281,0.3,0.9642857142857143,0.9631285714285714,bird-mixit
tufduc,xc:538154,xc_538154,10,15.5,16.68,0,0.9612,0.04428514465689659,1.18,1.0,0.9612,bird-mixit
tufduc,xc:487847,xc_487847,110,54.43,58.4,2,0.9655,0.012065039947628975,3.97,0.9914163090128756,0.9572124463519314,bird-mixit
tufduc,xc:587228,xc_587228,33,29.74,30.72,0,0.9767,0.033091749995946884,0.98,0.98,0.957166,bird-mixit
tufduc,xc:632557,xc_632557,95,38.66,38.91,2,0.9786,0.028871925547719002,0.25,0.9763779527559056,0.9554834645669292,bird-mixit
tufduc,xc:992786,xc_992786,21,17.75,18.15,0,0.9923,0.11699945479631424,0.4,0.9626168224299065,0.9552046728971962,bird-mixit
tufduc,xc:487847,xc_487847,7,2.72,3.69,3,0.971,0.010218958370387554,0.97,0.9828326180257511,0.9543304721030043,bird-mixit
tufduc,xc:632557,xc_632557,54,22.12,22.64,2,0.9838,0.02745555341243744,0.52,0.968503937007874,0.9528141732283464,bird-mixit
tufduc,xc:487847,xc_487847,12,9.44,9.72,3,0.9933,0.0062488894909620285,0.28,0.9570815450643777,0.9506690987124463,bird-mixit
tufduc,xc:587228,xc_587228,42,34.32,34.81,0,0.9865,0.027503760531544685,0.49,0.96,0.94704,bird-mixit
tufduc,xc:792843,xc_792843,10,5.84,6.16,3,0.946,0.02327330783009529,0.32,1.0,0.946,bird-mixit
tufduc,xc:632557,xc_632557,76,29.82,30.07,2,0.9502,0.03388383984565735,0.25,0.9921259842519685,0.9427181102362205,bird-mixit
tufduc,xc:632557,xc_632557,15,7.14,7.31,2,0.9914,0.026161469519138336,0.17,0.9448818897637795,0.936755905511811,bird-mixit
tufduc,xc:810555,xc_810555,21,14.91,15.11,3,0.994,0.0372047945857048,0.2,0.9393939393939394,0.9337575757575758,bird-mixit
tufduc,xc:796658,xc_796658,23,15.35,15.62,0,0.9971,0.05647386610507965,0.27,0.9285714285714286,0.9258785714285714,bird-mixit
tufduc,xc:587228,xc_587228,40,33.34,33.7,0,0.9844,0.026751013472676277,0.36,0.94,0.925336,bird-mixit
tufduc,xc:587228,xc_587228,0,0.08,4.6,0,0.9698,0.025386089459061623,4.52,0.92,0.892216,bird-mixit
tufduc,xc:796658,xc_796658,20,13.48,13.78,0,0.9973,0.04985795542597771,0.3,0.8928571428571429,0.8904464285714286,bird-mixit
tufduc,xc:996042,xc_996042,15,8.56,8.62,2,0.9631,0.018751177936792374,0.06,0.9047619047619048,0.8713761904761904,bird-mixit
tufduc,xc:792843,xc_792843,6,4.32,4.86,3,0.8985,0.02130233123898506,0.54,0.9629629629629629,0.8652222222222221,bird-mixit
tufduc,xc:810555,xc_810555,13,7.28,8.06,3,0.9785,0.03068539686501026,0.78,0.8787878787878788,0.8598939393939394,bird-mixit
tufduc,xc:810555,xc_810555,23,15.92,16.57,1,0.9438,0.030874034389853477,0.65,0.9090909090909091,0.858,bird-mixit
tufduc,xc:530275,xc_530275,16,27.92,28.0,2,0.993,0.018889170140028,0.08,0.8636363636363636,0.8575909090909091,bird-mixit
tufduc,xc:792843,xc_792843,18,10.67,11.15,0,0.9127,0.0205074492841959,0.48,0.9259259259259259,0.8450925925925925,bird-mixit
tufduc,xc:996042,xc_996042,5,3.04,3.13,2,0.9849,0.018037360161542892,0.09,0.8571428571428571,0.8442,bird-mixit
tufduc,xc:796658,xc_796658,25,16.56,16.88,0,0.9781,0.048534270375967026,0.32,0.8571428571428571,0.8383714285714285,bird-mixit
tufduc,xc:538154,xc_538154,2,2.7,3.16,2,0.9119,0.010733574628829956,0.46,0.9166666666666666,0.8359083333333334,bird-mixit
tufduc,xc:76445,xc_76445,3,1.21,8.45,0,0.8316,0.05913596972823143,7.24,1.0,0.8316,bird-mixit
tufduc,xc:706888,xc_706888,2,8.78,9.72,0,0.9237,0.02678837813436985,0.94,0.9,0.83133,bird-mixit
tufduc,xc:538154,xc_538154,0,0.02,1.58,2,0.9701,0.010587926022708416,1.56,0.8333333333333334,0.8084166666666667,bird-mixit
tufduc,xc:530275,xc_530275,14,26.82,26.99,2,0.9844,0.01840750128030777,0.17,0.8181818181818182,0.8054181818181819,bird-mixit
tufduc,xc:417298,xc_417298,0,0.66,2.67,0,0.9437,0.03654620423913002,2.01,0.85,0.802145,bird-mixit
tufduc,xc:792843,xc_792843,26,15.99,16.7,0,0.8922,0.016336984932422638,0.71,0.8888888888888888,0.7930666666666666,bird-mixit
tufduc,xc:243766,xc_243766,4,7.49,9.47,2,0.9903,0.016510434448719025,1.98,0.8,0.79224,bird-mixit
tufduc,xc:468384,xc_468384,5,14.97,15.75,2,0.7872,0.008013945072889328,0.78,1.0,0.7872,bird-mixit
tufduc,xc:763788,xc_763788,1,2.12,4.53,0,0.7845,0.03188676759600639,2.41,1.0,0.7845,bird-mixit
tufduc,xc:530275,xc_530275,11,24.68,24.85,2,0.9919,0.018318841233849525,0.17,0.7727272727272727,0.7664681818181818,bird-mixit
